,name,review,preprocessed_review
743,마리안느호텔,해운대가 바로 앞에 있어요 앞에 파라다이스 호텔이 있지만 그 사이에 보이는 바다보며 뷰도 괜찮았어요 에어콘 소리가 넘 심하고 옆방 소리가 조금씩 들리는 것 빼곤 좋은 가격에 편안하게 이용하고 갑니다,해운대가 바로 앞에 있어요 앞에 파라다이스 호텔이 있지만 그 사이에 보이는 바다 보며 경치도 괜찮았어요 에어컨 소리가 너무 심하고 옆방 소리가 조금씩 들리는 것 빼곤 좋은 가격에 편안하게 이용하고 갑니다
744,마리안느호텔,샤워기가 고정이 잘안됐던거말고는 좋았어요,샤워기가 고정이 잘 안됐던 거 말고는 좋았어요
745,마리안느호텔,비성수기라서 조용하고 좋았어요해수욕장 바로 옆이에요,비성수기라서 조용하고 좋았어요 해수욕장 바로 옆이에요
746,마리안느호텔,주차가 엘베식이라 조금 불편했지만 나머지는 좋았습니다,주차가 엘베식이라 조금 불편했지만 나머지는 좋았습니다
747,마리안느호텔,깔끔하고 좋은데 면도기 칫솔은 구매해야해요그점이 조금 아쉽우나  위치가 좋아요,깔끔하고 좋은데 면도기 칫솔은 구매해야 해요 그 점이 조금 아쉽구나  위치가 좋아요
748,마리안느호텔,해운대 해수욕장이랑 가깝고 근처에 맛집도 많아요 다 좋았는데 호텔이 도로가에 위치해서 잘때 자동차 소리는 시끄럽더라구요,해운대 해수욕장이랑 가깝고 근처에 맛 집도 많아요 다 좋았는데 호텔이 도로가에 위치해서 잘 때 자동차 소리는 시끄럽더라고요
749,마리안느호텔,해운대에 위치해 위치는 베스트 방음은 조금 아쉽다,해운대에 위치해 위치는 베스트 방음은 조금 아쉽다
750,마리안느호텔,위치도 좋고 너무 깨끗하고 좋아요 정말,위치도 좋고 너무 깨끗하고 좋아요 정말
751,마리안느호텔,호텔이 모텔보다 덜한 느낌 소음 등에 취약한 구조,호텔이 모텔보다 덜한 느낌 소음 등에 취약한 구조
752,마리안느호텔,생각의외로 너무좋네요  잘쉬다가갑니다,생각의 외로 너무 좋네요  잘 쉬다가 갑니다
753,마리안느호텔,위치는 진짜 좋고 숙소도 좋고 직원분도 친절하당 워낙 성수기라 두배 가격을 지불했지만 그건 어쩔수없는것이었고 숙소자체는 나쁘지 않았다고 생각한다 중간에 카드키가 고장났던것만 빼면 좋았다 그래도 친절하게 대해줘서 괜찮았당 해운대 정말 좋음,위치는 진짜 좋고 숙소도 좋고 직원분도 친절하다 워낙 성수기라 두 배 가격을 지불했지만 그건 어쩔 수 없는 것이었고 숙소 자체는 나쁘지 않았다고 생각한다 중간에 카드키가 고장 났던 것만 빼면 좋았다 그래도 친절하게 대해줘서 괜찮았다 해운대 정말 좋음
754,마리안느호텔,시설하고 일하시는분들 친절하고 좋았는데  객실 방음이  너무  안되있네요  아쉽네요,시설하고 일하시는 분들 친절하고 좋았는데  객실 방음이  너무  안 돼있네요  아쉽네요
755,마리안느호텔,위치는 완전 좋다 도로 옆이라 주차는 주차타워에출장때문에 자주가는데 처음 알았다방음이 잘된다는걸엄청 시끄러웠다티비틀어놓고 웃음소리까지 들려서그건 쫌 아쉽다,위치는 정말 좋다 도로 옆이라 주차는 주차타워에 출장 때문에 자주 가는데 처음 알았다 방음이 잘 된다는 걸 엄청 시끄러웠다 티브이 틀어놓고 웃음소리까지 들려서 그건 좀 아쉽다
756,마리안느호텔,전체젹으로 깔끔한 곳이며 조식도 가능 간단한 빵과 음료 비용 3천원,전체적으로 깔끔한 곳이며 조식도 가능 간단한 빵과 음료 비용 3천 원
757,마리안느호텔,위치가 좋고 방은 깔끔했습니다창도 큼직하고 뷰도 괜찮았습니다,위치가 좋고 방은 깔끔했습니다 창도 큼직하고 경치도 괜찮았습니다
758,마리안느호텔,깨끗하고 침구도 편안했어요주변이 조용했고요다음에 또 이용하고자 합니다,깨끗하고 침구도 편안했어요 주변이 조용했고 요다음에 또 이용하고자 합니다
759,마리안느호텔,해운대랑 걸어서 2분차이밖에 안나서 일단 거리면에서 가장 좋았던 것 같습니다 이틀 머물렀는데 청소도 잘해주시고 부족한 물품에 대해서는 말안해도 다 챙겨주십니다,해운대랑 걸어서 2분 차이밖에 안 나서 일단 거리 면에서 가장 좋았던 것 같습니다 이틀 머물렀는데 청소도 잘해주시고 부족한 물품에 대해서는 말 안 해도 다 챙겨주십니다
760,마리안느호텔,좋았어요가깝고 깨끗하고다만 칫솔 제공안되니 챙겨가시길 ,좋았어요 가깝고 깨끗하고 다만 칫솔 제공 안 되니 챙겨가시길 
761,마리안느호텔,온도를 올려도 추움 위치는 좋음 시설도 깨끗함,온도를 올려도 추움 위치는 좋음 시설도 깨끗함
762,마리안느호텔,위치가 좋습니다약간 오래된 느낌은 있는데 괜찮아요추천,위치가 좋습니다 약간 오래된 느낌은 있는데 괜찮아요 추천
763,마리안느호텔,주차가 타워라 기다리는 번거로움이 좀 있었고 치약이 비치되어 있지않아 밤에 편의점에 가야하는 번거로움이 있었지만 조용한 환경에 푹 쉴수 있는 한잠있었네요,주차가 타워라 기다리는 번거로움이 좀 있었고 치약이 비치되어 있지 않아 밤에 편의점에 가야 하는 번거로움이 있었지만 조용한 환경에 푹 쉴 수 있는 한잠 있었네요
764,마리안느호텔,나름 전보다 나은방에서 푹쉬고 갑니다주차는 주차 타워를 이용,나름 전보다 나은 방에서 푹 쉬고 갑니다 주차는 주차타워를 이용
765,마리안느호텔,다 좋은데 제일 큰 단점 방음이 안돼요작은 소리도 다 들려요,다 좋은데 제일 큰 단점 방음이 안돼요 작은 소리도 다 들려요
766,마리안느호텔,저렴한 가격 깨끗 친절 다 만족했습니다다만 시내라 그런지 새벽에 차소리가 들리는데조금 시끄럽긴했네요,저렴한 가격 깨끗 친절 다 만족했습니다 다만 시내라 그런지 새벽에 차소리가 들리는데 조금 시끄럽긴 했네요
767,마리안느호텔,좋아요  후기들중에제일 걸렸던데온풍기  키면 누워있응때 얼굴에 바로 온다는 글들 근데 저는 날씨 좋을때가서 난방 안틀고자니까별로 상관없더라구요 생각보다 엄청 쫍진않아요더보기,좋아요  후기들 중에 제일 걸렸던데 온풍기  키면 누워있을 때 얼굴에 바로 온다는 글들 근데 저는 날씨 좋을 때가서 난방 안 틀고 자니까 별로 상관없더라고요 생각보다 엄청 좁진 않아요 
768,마리안느호텔,위치가 편리했으나 시설은 좀 수리가 필요할듯합니다,위치가 편리했으나 시설은 좀 수리가 필요할듯합니다
769,마리안느호텔,방음은 안되지만 그래도 깔끔하고 좋았어요,방음은 안되지만 그래도 깔끔하고 좋았어요
770,마리안느호텔,방음은 안되지만 그래도 깔끔하고 좋았어요,방음은 안되지만 그래도 깔끔하고 좋았어요
771,마리안느호텔,바다가 살짝보이는 트윈객실을 썼는데요 뜨거운물 하나는 언제나 콸콸 너무 좋았고 무엇보다 시끄럽지않아 좋았어요 불편한점은 주차장이 좀 주차타워만 있어서 불편했는데 의치가 좋아서 도보로 다 가능했구요 아침조식은 첫날은 참 맛있게 먹었는데 이튿날엔 사람이 많아그런지 크림스프가아니라 사골국인줄 알았네요 크림스프에 물을타서 국물같았답니다,바다가 살짝 보이는 트윈객실을 썼는데요 뜨거운 물 하나는 언제나 콸콸 너무 좋았고 무엇보다 시끄럽지 않아 좋았어요 불편한 점은 주차장이 좀 주차타워만 있어서 불편했는데 의치가 좋아서 도보로 다 가능했고요 아침 조식은 첫날은 참 맛있게 먹었는데 이튿날엔 사람이 많아그런지 크림수프가 아니라 사골국인 줄 알았네요 크림수프에 물을 타서 국물 같았답니다
772,마리안느호텔,방음이 전혀안돼요 한방에 같이 있는기분이라서 밤에 잠못자요방은 춥고 이불속에 들어가면 미지근해요 여름에 오면 좋을,방음이 전혀 안돼요 한방에 같이 있는 기분이라서 밤에 잠 못 자요 밤은 춥고 이불 속에 들어가면 미지근해요 여름에 오면 좋을
773,마리안느호텔,객실도 깔끔하고 직원분들도 친절해서 좋았습니다,객실도 깔끔하고 직원분들도 친절해서 좋았습니다
774,마리안느호텔,한두번 이용하다보니 가격대비 좋은 곳인듯 해요,한두 번 이용하다 보니  구성비  좋은 곳인듯해요
775,마리안느호텔,조슴 춥긴하지만 일찍 들어가서 난방 켜두면 됩니다,조음 춥긴 하지만 일찍 들어가서 난방 켜두면 됩니다
776,마리안느호텔,부모님이 급 부산여행 가셔서 숙소 잡아드린건데 친절하고 객실도 깨끗하고 뷰 위치 모두 최고였다고 기분 좋게 해운대 보고 오셨다고 하네요,부모님이 급 부산 여행 가셔서 숙소 잡아드린 건데 친절하고 객실도 깨끗하고 경치 위치 모두 최고였다고 기분 좋게 해운대 보고 오셨다고 하네요
777,마리안느호텔,히터가 꺼졌다 켜졌다 하는거 빼곤 저렴한 가격에 1박 잘하고 왔어요 다음에 또 가고싶어요,히터가 꺼졌다 켜졌다 하는 거 빼곤 저렴한 가격에 1박 잘하고 왔어요 다음에 또 가고 싶어요
778,마리안느호텔,객실에 히터만 있고 난방이 안된다고 하네요,객실에 히터만 있고 난방이 안된다고 하네요
779,마리안느호텔,나쁘지 않았어요 다만 프론트 직원이 좀 더 친절했다면 좋았을것 같아요,나쁘지 않았어요 다만 프런트 직원이 좀 더 친절했다면 좋았을 것 같아요
780,마리안느호텔,호텔 채크인할때 저한테 야놀자 에서 온 문자를 요구하던데 전 받은게 없었어요그래서 확인절차가 길어져서 체크인 겨우겨우 했어요승인문자가 저한테는 왜 안온건지암튼 그것 빼고는 무난무난했어요,호텔 체크인할 때 저한테 야 놀 자에서 온 문자를 요구하던데 전 받은 게 없었어요 그래서 확인 절차가 길어져서 체크인 겨우겨우 했어요 승인 문자가 저한테는 왜 안 온 건지 암튼 그것 빼고는 무난 무난했어요
781,마리안느호텔,위치는 어느정도괜찮지만 시설이나 친절도는 생각보다 별로였어요 주말에 506호 묵엇지만 길치신분들은 힘들꺼같아요 반대편 베네키아호텔 따로있으니 헷갈릴수도 있습니다 상호변경하는것도 생각해보셔야할듯해요,위치는 어느 정도 괜찮지만 시설이나 친절도는 생각보다 별로였어요 주말에 506호 묵었지만 길치신 분들은 힘들 거 같아요 반대편 베네 키아 호텔 따로 있으니 헷갈릴 수도 있습니다 상호변경하는 것도 생각해보셔야 할듯해요
782,마리안느호텔,딱 침대만 있는 방이네요 욕실에 털들도 몇가닥 보이고프론트 직원 친절하지도 않고난방도 그냥 그렇고저렴한 가격에 그냥 하루 자는정도네요,딱 침대만 있는 방이네요 욕실에 털들도 몇 가닥 보이고 프런트 직원 친절하지도 않고 난방도 그냥 그렇고 저렴한 가격에 그냥 하루 자는 정도네요
783,마리안느호텔,안이 그렇게 넓진 않고 뷰는 생각보다 좋았어요,안이 그렇게 넓진 않고 경치는 생각보다 좋았어요
784,마리안느호텔,바닥은 너무차고천정에있는 난방을하더라도 우풍은 어쩔수없네요방음이 하나도 안되어서옆방인데바로 옆에서 떠드는줄알았어요더보기,바닥은 너무 차고 천정에 있는 난방을 하더라도 외풍은 어쩔 수 없네요 방음이 하나도 안 되어서 옆방인데 바로 옆에서 떠드는 줄 알았어요 
785,마리안느호텔,감사하게도 스탠다드트윈을 업글해서 슈페리어트윈  1104호로 주셨어요   전에 왔을때도 주차가 타워형이라 차에있는 짐빼기 힘든거 빼곤 다 만족해서 좋았었고 주차장쪽 샛길로 가면 해수욕장도 가깝고 이번에도 직원분들 친절하고  좋았습니다 다만 1104호 와이파이 AP문제인지 실내에서도 신호 거의 안잡히고 계속 끊어지고 인터넷 많이써야 하는데 곤란해서 카운터 요청했는데 해결 안되던데 손보셔야겠어요 그리고 비데도 고장이라서 시설에서 별하나 뺐어요 청결도는 트윈침대에 사이의 작은 테이블 같은데 밑에 머리카락인지 털인지 몇개 있고 슬리퍼가 젖어 있는게 세켤레중에 한켤레 있어서 별하나 뺐어요 그 두가지 빼고는 만족합니다더보기,감사하게도 스탠더드 트윈을 업글해서 슈페리어 트윈  1104호로 주셨어요   전에 왔을 때도 주차가 타워형이라 차에 있는 짐 빼기 힘든 거 빼곤 다 만족해서 좋았었고 주차장 쪽 샛길로 가면 해수욕장도 가깝고 이번에도 직원분들 친절하고  좋았습니다 다만 1104호 와이파이 AP 문제인지 실내에서도 신호 거의 안 잡히고 계속 끊어지고 인터넷 많이 써야 하는데 곤란해서 카운터 요청했는데 해결 안 되던데 손보셔야겠어요 그리고 비데도 고장이라서 시설에서 별 하나 뺐어요 청결 도는 트윈침대에 사이의 작은 테이블 같은데 밑에 머리카락인지 털인지 몇 개 있고 슬리퍼가 젖어 있는 게 세 켤레 중에 한 켤레 있어서 별 하나 뺐어요 그 두 가지 빼고는 만족합니다 
